Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/456.hmmer-327B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/456.hmmer-327B.champsimtrace.xz
scooby_state_40a78d|16|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|44|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|6|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|45|26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|5|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|58|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|19|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|3|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|28|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|6|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|32|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|30|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|28|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|7|-55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|17|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|8|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|40|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|20|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|4|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|4|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|37|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|5|-40 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|33|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|24|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8fd|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|10|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|7|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|19|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|27|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|6|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|18|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|48|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a940|37|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|14|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|26|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|0|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|45|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a869|33|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|5|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a72b|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|34|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a723|27|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|27|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|5|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|59|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|22|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|63|53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|29|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a802|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a936|61|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|16|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a70c|3|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|9|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|3|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|2|-29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|25|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|7|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|20|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|4|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|4|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|0|-60 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a833|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|18|14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|21|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|59|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|28|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a72b|19|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|58|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|44|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|10|-39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|13|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|49|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|9|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|47|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|9|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8fd|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|6|0 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a723|30|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a833|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|12|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|13|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|8|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|57|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a780|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|19|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|61|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|5|-56 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|6|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|27|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|28|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|55|45 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|10|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|0|-62 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|40|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|10|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|12|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|5|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|9|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|40|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|6|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|40|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|39|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|48|41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|56|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|10|-38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a881|21|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8fd|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|43|34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|47|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|0|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a89c|4|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|17|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|18|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|30|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|48|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|44|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|12|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8fd|63|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|40|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|29|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|45|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|21|14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|55|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|25|21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|17|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|5|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|63|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|49|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|10|0 0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
scooby_state_40a7dd|55|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|0|-55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a881|34|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|2|-28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|20|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|16|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|7|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|18|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|60|38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|20|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|19|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|28|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|60|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|18|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|56|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8db|45|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|5|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|1|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|23|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|12|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|13|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|12|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|60|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|60|53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|12|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|30|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|3|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|55|34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|2|-61 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|18|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|12|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|61|39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|16|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|36|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|58|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|4|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|55|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|13|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|6|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a89c|5|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|25|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|4|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|4|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|1|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|21|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|17|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|58|57 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8fd|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8fd|2|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|5|-53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|58|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|13|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|5|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|5|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|58|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|6|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|18|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|21|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|63|56 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|1|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|20|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|3|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|58|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|3|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|30|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a936|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a89c|8|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|1|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|12|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|18|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|1|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|1|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|8|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|1|-62 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|7|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|1|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|4|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|45|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|4|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|27|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|5|-58 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|8|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|28|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|2|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|4|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|2|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|27|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|27|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|9|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|0|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|58|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|60|30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|63|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|3|-55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|7|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|6|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|10|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|17|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|13|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a74a|7|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|4|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|12|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|63|58 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|16|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|8|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
